game-id,game-timestamp,difficulty,elapsed-time,estimated-time,board-solved,completed-3bv,board-3bv,game-3bvps,useful-clicks,wasted-clicks,total-clicks,efficiency,solve-percentage
2316870914,2023-06-02 00:09:36+00:00,expert,76.863,83.811,False,177,193,2.3028,206,11,217,82.0,91.70984455958549
2316870474,2023-06-02 00:08:53+00:00,expert,35.562,70.789,False,106,211,2.9807,108,5,113,94.0,50.23696682464455
2316868416,2023-06-02 00:07:33+00:00,expert,39.18,85.895,False,78,171,1.9908,104,12,116,67.0,45.614035087719294
2316867961,2023-06-02 00:06:54+00:00,expert,20.389,75.032,False,50,184,2.4523,61,4,65,77.0,27.173913043478258
2316867957,2023-06-02 00:06:33+00:00,expert,17.716,83.518,False,35,165,1.9756,50,3,53,66.0,21.21212121212121
2316867041,2023-06-02 00:05:26+00:00,expert,20.92,77.055,False,60,221,2.8681,60,3,63,95.0,27.149321266968325
2316864725,2023-06-02 00:04:22+00:00,expert,29.581,88.25,False,60,179,2.0283,84,9,93,65.0,33.5195530726257
2316863863,2023-06-02 00:03:35+00:00,expert,14.748,64.174,False,37,161,2.5088,48,2,50,74.0,22.981366459627328
2316860940,2023-06-02 00:02:10+00:00,expert,69.453,81.907,False,145,171,2.0877,193,5,198,73.0,84.7953216374269
2316860196,2023-06-02 00:01:25+00:00,expert,31.47,82.49,False,66,173,2.0972,93,5,98,67.0,38.15028901734104
2316620690,2023-06-01 21:01:41+00:00,expert,31.548,94.644,False,52,156,1.6483,85,4,89,58.0,33.33333333333333
2316194922,2023-06-01 17:22:34+00:00,expert,25.706,86.618,False,46,155,1.7895,72,5,77,60.0,29.677419354838708
2316191906,2023-06-01 17:21:16+00:00,expert,19.473,78.345,False,43,173,2.2082,52,8,60,72.0,24.85549132947977
2316190784,2023-06-01 17:20:46+00:00,expert,16.715,77.725,False,40,186,2.3931,51,3,54,74.0,21.50537634408602
2316185337,2023-06-01 17:17:57+00:00,expert,43.92,82.91,False,98,185,2.2313,117,9,126,78.0,52.972972972972975
2316174445,2023-06-01 17:12:23+00:00,expert,27.996,93.987,False,56,188,2.0003,77,4,81,69.0,29.78723404255319
2316172311,2023-06-01 17:11:08+00:00,expert,47.789,86.618,False,96,174,2.0088,120,11,131,73.0,55.172413793103445
2316081339,2023-06-01 16:29:58+00:00,expert,47.501,98.355,False,85,176,1.7894,113,13,126,67.0,48.29545454545455
2313997405,2023-06-01 02:33:30+00:00,expert,72.221,77.617,False,174,187,2.4093,203,12,215,81.0,93.04812834224599
2313997134,2023-06-01 02:32:57+00:00,expert,17.925,75.514,False,47,198,2.622,55,2,57,82.0,23.737373737373737
2313995061,2023-06-01 02:31:26+00:00,expert,63.158,77.594,False,140,172,2.2167,167,16,183,77.0,81.3953488372093
2313992516,2023-06-01 02:30:26+00:00,expert,39.329,78.658,False,96,192,2.4409,111,2,113,85.0,50.0
2313978470,2023-06-01 02:22:25+00:00,expert,31.118,70.853,False,65,148,2.0888,89,2,91,71.0,43.91891891891892
2313837148,2023-06-01 01:01:32+00:00,expert,34.701,78.3,False,78,176,2.2478,95,6,101,77.0,44.31818181818182
2313836482,2023-06-01 01:00:58+00:00,expert,30.762,64.9,False,82,173,2.6656,82,7,89,92.0,47.398843930635834
2313804326,2023-06-01 00:37:27+00:00,expert,30.362,92.065,False,62,188,2.042,84,3,87,71.0,32.97872340425532
2313803919,2023-06-01 00:37:08+00:00,expert,18.2,63.506,False,47,164,2.5824,50,7,57,82.0,28.65853658536585
2313803033,2023-06-01 00:36:25+00:00,expert,28.546,81.832,False,60,172,2.1019,85,4,89,67.0,34.883720930232556
2313801704,2023-06-01 00:35:08+00:00,expert,72.624,78.562,False,159,172,2.1894,198,8,206,77.0,92.44186046511628
2313798652,2023-06-01 00:32:58+00:00,expert,14.56,65.52,False,32,144,2.1978,42,2,44,73.0,22.22222222222222
2313795035,2023-06-01 00:31:54+00:00,expert,47.772,91.39,False,92,176,1.9258,125,12,137,67.0,52.27272727272727
2313601319,2023-05-31 21:19:12+00:00,expert,70.759,88.115,False,159,198,2.2471,180,9,189,84.0,80.3030303030303
2313551052,2023-05-31 20:48:52+00:00,expert,31.163,85.557,False,55,151,1.7649,80,4,84,65.0,36.423841059602644
2313418841,2023-05-31 19:36:46+00:00,expert,28.559,80.261,False,58,163,2.0309,80,4,84,69.0,35.58282208588957
2313417952,2023-05-31 19:36:22+00:00,expert,19.556,94.055,False,42,202,2.1477,54,3,57,74.0,20.792079207920793
2313407758,2023-05-31 19:31:00+00:00,expert,28.527,87.999,False,59,182,2.0682,79,7,86,69.0,32.417582417582416
2313399693,2023-05-31 19:27:00+00:00,expert,12.15,57.857,False,42,200,3.4568,35,5,40,105.0,21.0
2313398865,2023-05-31 19:26:09+00:00,expert,45.507,70.974,False,109,170,2.3952,135,5,140,78.0,64.11764705882354
2313396799,2023-05-31 19:24:43+00:00,expert,41.355,85.773,False,81,168,1.9587,125,3,128,63.0,48.214285714285715
2313395058,2023-05-31 19:23:56+00:00,expert,23.329,99.006,False,41,174,1.7575,64,2,66,62.0,23.563218390804597
2313391729,2023-05-31 19:22:39+00:00,expert,50.191,78.65,False,97,152,1.9326,131,12,143,68.0,63.81578947368421
2313388514,2023-05-31 19:20:46+00:00,expert,66.929,90.266,False,152,205,2.2711,171,22,193,79.0,74.14634146341463
2313377269,2023-05-31 19:14:40+00:00,expert,70.959,86.385,False,138,168,1.9448,186,11,197,70.0,82.14285714285714
2313350265,2023-05-31 19:01:25+00:00,expert,34.214,84.466,False,64,158,1.8706,93,8,101,63.0,40.50632911392405
2313348850,2023-05-31 19:00:13+00:00,expert,40.573,77.245,False,104,198,2.5633,108,6,114,91.0,52.52525252525253
2313336364,2023-05-31 18:53:46+00:00,expert,50.779,71.008,False,123,172,2.4223,141,14,155,79.0,71.51162790697676
2311473240,2023-05-31 06:30:15+00:00,expert,35.209,70.818,False,88,177,2.4994,91,8,99,89.0,49.717514124293785
2311299353,2023-05-31 05:09:27+00:00,expert,46.898,90.925,False,98,190,2.0896,116,10,126,78.0,51.578947368421055
2311242229,2023-05-31 04:40:01+00:00,expert,32.039,87.245,False,65,177,2.0288,90,5,95,68.0,36.72316384180791
2311230778,2023-05-31 04:33:51+00:00,expert,19.172,89.15,False,40,186,2.0864,54,2,56,71.0,21.50537634408602
2311229896,2023-05-31 04:33:30+00:00,expert,17.759,81.53,False,44,202,2.4776,49,1,50,88.0,21.782178217821784
2311228880,2023-05-31 04:32:56+00:00,expert,23.865,88.909,False,51,190,2.137,58,8,66,77.0,26.842105263157894
2311220590,2023-05-31 04:28:00+00:00,expert,51.441,95.368,False,89,165,1.7301,127,10,137,65.0,53.939393939393945
2311219343,2023-05-31 04:27:20+00:00,expert,33.283,106.618,False,59,189,1.7727,79,7,86,69.0,31.216931216931215
2311211007,2023-05-31 04:23:07+00:00,expert,29.692,72.667,False,76,186,2.5596,80,5,85,89.0,40.86021505376344
2311203642,2023-05-31 04:19:14+00:00,expert,77.395,82.356,False,156,166,2.0156,206,7,213,73.0,93.97590361445783
2311189194,2023-05-31 04:11:44+00:00,expert,27.101,72.998,False,62,167,2.2877,72,6,78,79.0,37.12574850299401
2310462587,2023-05-30 20:28:46+00:00,expert,77.393,92.235,False,146,174,1.8865,188,26,214,68.0,83.9080459770115
2310275652,2023-05-30 18:52:57+00:00,expert,63.331,73.443,False,119,138,1.879,175,8,183,65.0,86.23188405797102
2310271642,2023-05-30 18:50:29+00:00,expert,46.165,69.81,False,123,186,2.6644,118,12,130,95.0,66.12903225806451
2310270869,2023-05-30 18:49:59+00:00,expert,27.626,112.195,False,49,199,1.7737,67,13,80,61.0,24.623115577889447
2310270540,2023-05-30 18:49:37+00:00,expert,19.7,66.43,False,43,145,2.1827,57,2,59,73.0,29.655172413793103
2310268639,2023-05-30 18:49:01+00:00,expert,14.722,66.069,False,41,184,2.7849,38,4,42,98.0,22.282608695652172
2310256839,2023-05-30 18:43:35+00:00,expert,13.57,66.299,False,35,171,2.5792,37,3,40,88.0,20.46783625730994
2310255680,2023-05-30 18:42:54+00:00,expert,35.191,88.248,False,65,163,1.8471,101,3,104,63.0,39.87730061349693
2310253793,2023-05-30 18:42:09+00:00,expert,39.301,73.563,False,78,146,1.9847,106,2,108,72.0,53.42465753424658
2310162178,2023-05-30 17:58:15+00:00,expert,34.292,98.521,False,63,181,1.8372,96,2,98,64.0,34.806629834254146
2310136555,2023-05-30 17:46:08+00:00,expert,21.398,68.902,False,50,161,2.3367,55,7,62,81.0,31.05590062111801
2310134894,2023-05-30 17:45:18+00:00,expert,21.967,76.407,False,46,160,2.0941,60,1,61,75.0,28.749999999999996
2310118335,2023-05-30 17:37:25+00:00,expert,35.788,79.641,False,71,158,1.9839,92,6,98,72.0,44.936708860759495
2310105042,2023-05-30 17:31:05+00:00,expert,30.047,85.558,False,59,168,1.9636,76,3,79,75.0,35.11904761904761
2310082868,2023-05-30 17:22:38+00:00,expert,39.788,86.81,False,77,168,1.9353,103,2,105,73.0,45.83333333333333
2307704738,2023-05-30 01:06:54+00:00,expert,18.438,74.107,False,52,209,2.8203,47,6,53,98.0,24.880382775119617
2307703962,2023-05-30 01:06:26+00:00,expert,19.153,76.196,False,46,183,2.4017,57,2,59,78.0,25.136612021857925
2307703260,2023-05-30 01:06:02+00:00,expert,20.362,86.271,False,38,161,1.8662,63,1,64,59.0,23.60248447204969
2307702056,2023-05-30 01:04:32+00:00,expert,44.481,77.842,False,104,182,2.3381,125,8,133,78.0,57.14285714285714
2307699857,2023-05-30 01:03:22+00:00,expert,43.072,92.297,False,63,135,1.4627,102,24,126,50.0,46.666666666666664
2307697036,2023-05-30 01:01:02+00:00,expert,72.04,81.763,False,163,185,2.2626,188,15,203,80.0,88.10810810810811
2307695357,2023-05-30 00:59:47+00:00,expert,57.65,85.783,False,125,186,2.1683,144,17,161,78.0,67.20430107526882
2307694773,2023-05-30 00:59:16+00:00,expert,29.942,83.838,False,70,196,2.3379,90,2,92,76.0,35.714285714285715
2307688420,2023-05-30 00:56:26+00:00,expert,20.521,86.437,False,33,139,1.6081,57,4,61,54.0,23.741007194244602
2307686758,2023-05-30 00:54:24+00:00,expert,51.624,79.567,False,109,168,2.1114,133,9,142,77.0,64.88095238095238
2307685914,2023-05-30 00:53:48+00:00,expert,21.81,99.184,False,42,191,1.9257,55,5,60,70.0,21.98952879581152
2307574222,2023-05-29 23:34:17+00:00,expert,17.075,79.961,False,41,192,2.4012,44,3,47,87.0,21.354166666666664
2307573645,2023-05-29 23:33:23+00:00,expert,40.627,76.901,False,84,159,2.0676,109,5,114,74.0,52.83018867924528
2307560064,2023-05-29 23:20:49+00:00,expert,80.778,85.956,False,156,166,1.9312,194,14,208,75.0,93.97590361445783
2307540337,2023-05-29 23:04:29+00:00,expert,61.495,78.543,False,101,129,1.6424,142,18,160,63.0,78.29457364341084
2307537449,2023-05-29 23:01:38+00:00,expert,20.624,71.497,False,45,156,2.1819,56,2,58,78.0,28.846153846153843
2307455454,2023-05-29 22:01:43+00:00,expert,59.369,83.453,False,106,149,1.7854,148,10,158,67.0,71.14093959731544
2307454042,2023-05-29 22:01:06+00:00,expert,20.073,66.187,False,37,122,1.8433,53,3,56,66.0,30.327868852459016
2307451942,2023-05-29 21:58:52+00:00,expert,21.018,105.09,False,31,155,1.4749,54,5,59,53.0,20.0
2307299458,2023-05-29 20:20:48+00:00,expert,65.706,81.305,False,139,172,2.1155,168,10,178,78.0,80.81395348837209
2307283900,2023-05-29 20:11:32+00:00,expert,30.18,70.839,False,72,169,2.3857,79,15,94,77.0,42.60355029585799
2307282765,2023-05-29 20:09:29+00:00,expert,21.872,80.052,False,50,183,2.286,62,4,66,76.0,27.322404371584703
2307279379,2023-05-29 20:07:46+00:00,expert,66.302,88.883,False,138,185,2.0814,173,6,179,77.0,74.5945945945946
2307274833,2023-05-29 20:05:37+00:00,expert,23.315,71.111,False,60,183,2.5735,67,3,70,86.0,32.78688524590164
2307270630,2023-05-29 20:02:48+00:00,expert,27.181,79.278,False,60,175,2.2074,76,3,79,76.0,34.285714285714285
2307266749,2023-05-29 20:01:05+00:00,expert,45.772,79.786,False,109,190,2.3814,129,7,136,80.0,57.36842105263158
2307266342,2023-05-29 20:00:27+00:00,expert,29.871,81.54,False,74,202,2.4773,83,4,87,85.0,36.633663366336634
2307262980,2023-05-29 19:58:51+00:00,expert,33.096,78.227,False,77,182,2.3266,90,5,95,81.0,42.30769230769231
2302634892,2023-05-28 06:15:00+00:00,expert,18.712,88.782,False,47,223,2.5118,49,7,56,84.0,21.076233183856502
2302633614,2023-05-28 06:13:58+00:00,expert,59.866,80.492,False,119,160,1.9878,160,7,167,71.0,74.375
2301521209,2023-05-27 17:18:25+00:00,expert,17.474,65.528,False,48,180,2.7469,52,2,54,89.0,26.666666666666668
2301517979,2023-05-27 17:16:56+00:00,expert,58.319,86.312,False,125,185,2.1434,147,10,157,80.0,67.56756756756756
2301517268,2023-05-27 17:16:28+00:00,expert,20.767,84.452,False,45,183,2.1669,56,3,59,76.0,24.59016393442623
2301507914,2023-05-27 17:11:36+00:00,expert,31.571,85.198,False,73,197,2.3122,83,9,92,79.0,37.055837563451774
2300324939,2023-05-27 08:13:49+00:00,expert,53.453,78.843,False,120,177,2.245,138,8,146,82.0,67.79661016949152
2300322581,2023-05-27 08:13:22+00:00,expert,25.257,77.841,False,61,188,2.4152,66,2,68,90.0,32.4468085106383
2300321119,2023-05-27 08:12:35+00:00,expert,25.374,85.257,False,50,168,1.9705,68,2,70,71.0,29.761904761904763
2300318625,2023-05-27 08:11:05+00:00,expert,49.729,88.542,False,82,146,1.6489,126,5,131,63.0,56.16438356164384
2300313213,2023-05-27 08:09:11+00:00,expert,40.266,98.355,False,61,149,1.5149,95,9,104,59.0,40.939597315436245
2300311228,2023-05-27 08:08:28+00:00,expert,40.755,82.966,False,84,171,2.0611,107,7,114,74.0,49.122807017543856
2299044404,2023-05-26 18:13:41+00:00,expert,32.157,73.433,False,67,153,2.0835,90,3,93,72.0,43.790849673202615
2299041133,2023-05-26 18:12:33+00:00,expert,42.086,81.542,False,96,186,2.281,115,8,123,78.0,51.61290322580645
2299000631,2023-05-26 17:52:23+00:00,expert,39.767,87.231,False,93,204,2.3386,105,5,110,85.0,45.588235294117645
2298974550,2023-05-26 17:39:25+00:00,expert,31.753,68.102,False,76,163,2.3935,98,0,98,78.0,46.62576687116564
2298974043,2023-05-26 17:39:02+00:00,expert,21.994,71.481,False,44,143,2.0005,58,7,65,68.0,30.76923076923077
2298958368,2023-05-26 17:31:48+00:00,expert,36.758,81.684,False,90,200,2.4484,99,6,105,86.0,45.0
2298952337,2023-05-26 17:29:43+00:00,expert,80.291,84.807,False,160,169,1.9928,200,14,214,75.0,94.67455621301775
2298840086,2023-05-26 16:39:11+00:00,expert,56.324,85.112,False,90,136,1.5979,150,12,162,56.0,66.17647058823529
2298837537,2023-05-26 16:38:03+00:00,expert,31.962,81.773,False,77,197,2.4091,83,8,91,85.0,39.08629441624365
2298835161,2023-05-26 16:37:17+00:00,expert,42.469,95.171,False,83,186,1.9544,101,9,110,75.0,44.623655913978496
2298833718,2023-05-26 16:36:25+00:00,expert,23.787,86.41,False,49,178,2.0599,61,5,66,74.0,27.52808988764045
2298832664,2023-05-26 16:36:03+00:00,expert,18.143,65.907,False,49,178,2.7008,45,6,51,96.0,27.52808988764045
2298828128,2023-05-26 16:33:41+00:00,expert,71.485,84.203,False,163,192,2.2802,192,20,212,77.0,84.89583333333334
2298824376,2023-05-26 16:32:16+00:00,expert,54.254,90.282,False,128,213,2.3593,143,11,154,83.0,60.093896713615024
2298819564,2023-05-26 16:30:36+00:00,expert,61.58,85.403,False,137,190,2.2247,159,7,166,83.0,72.10526315789474
2298816101,2023-05-26 16:28:40+00:00,expert,90.37,-1.0,True,186,186,2.0582,221,6,227,82.0,100.0
2298815658,2023-05-26 16:27:49+00:00,expert,47.341,86.537,False,93,170,1.9645,120,8,128,73.0,54.70588235294118
2298810896,2023-05-26 16:26:15+00:00,expert,36.631,90.5,False,68,168,1.8564,92,6,98,69.0,40.476190476190474
2298808035,2023-05-26 16:24:58+00:00,expert,44.498,84.996,False,89,170,2.0001,109,10,119,75.0,52.352941176470594
2298805699,2023-05-26 16:23:55+00:00,expert,38.175,71.203,False,89,166,2.3314,100,5,105,85.0,53.6144578313253
2298802577,2023-05-26 16:22:57+00:00,expert,41.24,77.325,False,112,210,2.7158,105,8,113,99.0,53.333333333333336
2297447406,2023-05-26 08:06:54+00:00,expert,16.506,63.961,False,48,186,2.908,50,4,54,89.0,25.806451612903224
2297446431,2023-05-26 08:06:26+00:00,expert,21.227,96.111,False,36,163,1.696,57,2,59,61.0,22.085889570552148
2297441960,2023-05-26 08:05:12+00:00,expert,72.353,83.563,False,142,164,1.9626,172,10,182,78.0,86.58536585365853
2297433469,2023-05-26 08:01:37+00:00,expert,67.695,91.555,False,122,165,1.8022,156,18,174,70.0,73.93939393939394
2297419696,2023-05-26 07:57:36+00:00,expert,24.929,79.491,False,53,169,2.126,66,1,67,79.0,31.360946745562128
2297411539,2023-05-26 07:54:24+00:00,expert,72.259,90.324,False,128,160,1.7714,168,7,175,73.0,80.0
2297372507,2023-05-26 07:39:24+00:00,expert,24.783,73.833,False,48,143,1.9368,73,1,74,65.0,33.56643356643357
2297370926,2023-05-26 07:38:35+00:00,expert,30.055,77.814,False,73,189,2.4289,82,1,83,88.0,38.62433862433862
2297366578,2023-05-26 07:38:14+00:00,expert,15.423,61.238,False,34,135,2.2045,46,1,47,72.0,25.185185185185183
2297365140,2023-05-26 07:37:26+00:00,expert,38.671,83.711,False,85,184,2.198,101,2,103,83.0,46.19565217391305
2297361605,2023-05-26 07:35:46+00:00,expert,90.222,90.793,False,158,159,1.7512,216,19,235,67.0,99.37106918238993
2297356911,2023-05-26 07:35:00+00:00,expert,17.767,77.16,False,35,152,1.9699,50,3,53,66.0,23.026315789473685
2297350401,2023-05-26 07:31:39+00:00,expert,41.125,107.258,False,74,193,1.7994,100,4,104,71.0,38.34196891191709
2297349519,2023-05-26 07:30:57+00:00,expert,17.163,84.589,False,28,138,1.6314,46,2,48,58.0,20.28985507246377
2297345692,2023-05-26 07:29:59+00:00,expert,15.265,70.962,False,37,172,2.4238,34,3,37,100.0,21.511627906976745
2297343008,2023-05-26 07:29:11+00:00,expert,39.079,94.12,False,71,171,1.8168,94,4,98,72.0,41.52046783625731
2297321291,2023-05-26 07:21:49+00:00,expert,15.82,70.935,False,31,139,1.9595,43,3,46,67.0,22.302158273381295
2296210415,2023-05-25 21:41:08+00:00,expert,49.269,85.869,False,105,183,2.1312,121,15,136,77.0,57.377049180327866
2296208087,2023-05-25 21:39:52+00:00,expert,38.835,85.785,False,67,148,1.7252,95,9,104,64.0,45.27027027027027
2296172371,2023-05-25 21:18:59+00:00,expert,29.354,81.702,False,60,167,2.044,69,14,83,72.0,35.92814371257485
2296171887,2023-05-25 21:18:27+00:00,expert,24.853,85.28,False,51,175,2.0521,67,3,70,73.0,29.142857142857142
2296168825,2023-05-25 21:17:12+00:00,expert,64.296,79.446,False,174,215,2.7062,174,7,181,96.0,80.93023255813954
2296156520,2023-05-25 21:10:31+00:00,expert,42.16,85.973,False,102,208,2.4194,114,7,121,84.0,49.03846153846153
2296146728,2023-05-25 21:04:39+00:00,expert,46.254,86.378,False,83,155,1.7944,114,12,126,66.0,53.5483870967742
2296092654,2023-05-25 20:32:33+00:00,expert,28.847,101.259,False,49,172,1.6986,77,3,80,61.0,28.488372093023255
2296080929,2023-05-25 20:26:20+00:00,expert,39.191,96.973,False,78,193,1.9903,89,6,95,82.0,40.41450777202073
2296078109,2023-05-25 20:24:56+00:00,expert,62.777,101.056,False,123,198,1.9593,159,9,168,73.0,62.121212121212125
2296075258,2023-05-25 20:23:14+00:00,expert,16.465,69.42,False,37,156,2.2472,49,3,52,71.0,23.717948717948715
2296069845,2023-05-25 20:20:11+00:00,expert,32.577,97.222,False,64,191,1.9646,81,7,88,73.0,33.50785340314136
2296060487,2023-05-25 20:14:24+00:00,expert,37.519,103.525,False,54,149,1.4393,93,6,99,55.0,36.241610738255034
2295916010,2023-05-25 18:53:16+00:00,expert,22.844,77.05,False,59,199,2.5827,60,5,65,91.0,29.64824120603015
2295914806,2023-05-25 18:52:46+00:00,expert,17.178,84.128,False,39,191,2.2703,53,1,54,72.0,20.418848167539267
2295913047,2023-05-25 18:51:52+00:00,expert,44.374,84.027,False,94,178,2.1184,118,7,125,75.0,52.80898876404494
2295912303,2023-05-25 18:51:21+00:00,expert,22.45,64.91,False,46,133,2.049,60,5,65,71.0,34.58646616541353
2295765069,2023-05-25 17:31:35+00:00,expert,57.785,81.111,False,109,153,1.8863,150,7,157,69.0,71.24183006535948
2295764179,2023-05-25 17:31:01+00:00,expert,28.471,94.173,False,52,172,1.8264,76,4,80,65.0,30.23255813953488
2295761683,2023-05-25 17:29:37+00:00,expert,44.167,88.825,False,90,181,2.0377,111,7,118,76.0,49.72375690607735
2295756818,2023-05-25 17:27:08+00:00,expert,84.14,-1.0,True,183,183,2.1749,224,8,232,79.0,100.0
2295747902,2023-05-25 17:22:34+00:00,expert,81.756,85.515,False,174,182,2.1283,204,19,223,78.0,95.6043956043956
2295738637,2023-05-25 17:18:25+00:00,expert,56.476,97.158,False,118,203,2.0894,134,13,147,80.0,58.128078817733986
2295737913,2023-05-25 17:17:29+00:00,expert,43.3,86.065,False,81,161,1.8707,114,4,118,69.0,50.31055900621118
2294165367,2023-05-25 06:54:12+00:00,expert,40.108,78.083,False,94,183,2.3437,111,11,122,77.0,51.36612021857923
2294154933,2023-05-25 06:49:09+00:00,expert,51.238,82.165,False,111,178,2.1664,137,5,142,78.0,62.35955056179775
2294152192,2023-05-25 06:48:26+00:00,expert,18.199,74.066,False,43,175,2.3628,51,5,56,77.0,24.571428571428573
2294149622,2023-05-25 06:47:20+00:00,expert,54.924,75.461,False,115,158,2.0938,150,9,159,72.0,72.78481012658227
2294147709,2023-05-25 06:46:22+00:00,expert,47.611,75.724,False,105,167,2.2054,125,7,132,80.0,62.874251497005986
2294142861,2023-05-25 06:45:30+00:00,expert,21.087,69.286,False,42,138,1.9917,60,0,60,70.0,30.434782608695656
2294140370,2023-05-25 06:43:25+00:00,expert,83.893,-1.0,True,153,153,1.8238,216,20,236,65.0,100.0
2294139693,2023-05-25 06:42:42+00:00,expert,25.444,100.797,False,52,206,2.0437,69,3,72,72.0,25.24271844660194
2294124917,2023-05-25 06:37:24+00:00,expert,68.52,73.227,False,131,140,1.9119,184,13,197,66.0,93.57142857142857
2294121874,2023-05-25 06:36:48+00:00,expert,26.807,82.169,False,46,141,1.716,67,15,82,56.0,32.62411347517731
2294120781,2023-05-25 06:35:45+00:00,expert,55.417,72.431,False,114,149,2.0571,152,7,159,72.0,76.51006711409396
2294120179,2023-05-25 06:35:01+00:00,expert,39.949,78.436,False,82,161,2.0526,112,4,116,71.0,50.931677018633536
2294117070,2023-05-25 06:34:05+00:00,expert,40.848,89.602,False,93,204,2.2767,114,3,117,79.0,45.588235294117645
2294115550,2023-05-25 06:33:32+00:00,expert,30.068,91.407,False,50,152,1.6629,82,5,87,57.0,32.89473684210527
2294113291,2023-05-25 06:32:43+00:00,expert,21.846,93.778,False,41,176,1.8768,59,4,63,65.0,23.295454545454543
2294110264,2023-05-25 06:31:30+00:00,expert,68.257,82.818,False,150,182,2.1976,172,9,181,83.0,82.41758241758241
2294107067,2023-05-25 06:30:14+00:00,expert,44.993,73.166,False,107,174,2.3781,121,4,125,86.0,61.49425287356321
2294102811,2023-05-25 06:28:28+00:00,expert,20.835,66.128,False,69,219,3.3117,60,3,63,110.0,31.506849315068493
2294100924,2023-05-25 06:27:46+00:00,expert,36.48,87.653,False,72,173,1.9737,95,6,101,71.0,41.61849710982659
2294098663,2023-05-25 06:27:11+00:00,expert,17.748,78.091,False,40,176,2.2538,50,5,55,73.0,22.727272727272727
2294095960,2023-05-25 06:25:18+00:00,expert,26.832,67.527,False,60,151,2.2361,79,3,82,73.0,39.735099337748345
2294092294,2023-05-25 06:24:10+00:00,expert,59.206,75.972,False,113,145,1.9086,156,11,167,68.0,77.93103448275862
2294083630,2023-05-25 06:20:27+00:00,expert,23.164,81.331,False,45,158,1.9427,60,7,67,67.0,28.48101265822785
2294081095,2023-05-25 06:19:56+00:00,expert,28.955,83.459,False,51,147,1.7614,66,6,72,71.0,34.69387755102041
2293974285,2023-05-25 05:31:41+00:00,expert,48.088,77.03,False,108,173,2.2459,131,10,141,77.0,62.42774566473989
2293967586,2023-05-25 05:28:29+00:00,expert,33.929,79.833,False,68,160,2.0042,90,8,98,69.0,42.5
2293966429,2023-05-25 05:27:34+00:00,expert,37.807,85.656,False,64,145,1.6928,94,13,107,60.0,44.13793103448276
2293961170,2023-05-25 05:24:42+00:00,expert,42.903,85.313,False,87,173,2.0278,108,7,115,76.0,50.28901734104046
2293959093,2023-05-25 05:24:16+00:00,expert,25.488,98.384,False,50,193,1.9617,67,5,72,69.0,25.906735751295333
2293956185,2023-05-25 05:22:15+00:00,expert,47.117,90.798,False,96,185,2.0375,128,8,136,71.0,51.891891891891895
2293637374,2023-05-25 02:29:10+00:00,expert,16.46,59.458,False,49,177,2.9769,44,4,48,102.0,27.683615819209038
2293633384,2023-05-25 02:26:43+00:00,expert,26.371,88.223,False,55,184,2.0856,75,3,78,71.0,29.891304347826086
2293615545,2023-05-25 02:17:37+00:00,expert,35.911,82.277,False,79,181,2.1999,94,7,101,78.0,43.646408839779006
2293613923,2023-05-25 02:16:48+00:00,expert,22.366,85.55,False,40,153,1.7884,60,8,68,59.0,26.143790849673206
2293598138,2023-05-25 02:08:01+00:00,expert,14.902,62.145,False,47,196,3.1539,45,5,50,94.0,23.97959183673469
2293552968,2023-05-25 01:42:53+00:00,expert,37.647,77.13,False,82,168,2.1781,107,8,115,71.0,48.80952380952381
2293524078,2023-05-25 01:25:05+00:00,expert,20.241,65.671,False,45,146,2.2232,59,4,63,71.0,30.82191780821918
2293520842,2023-05-25 01:23:42+00:00,expert,49.99,85.87,False,124,213,2.4805,128,16,144,86.0,58.21596244131455
2293519876,2023-05-25 01:22:47+00:00,expert,28.377,99.32,False,48,168,1.6915,77,4,81,59.0,28.57142857142857
2293513011,2023-05-25 01:19:08+00:00,expert,10.087,47.073,False,36,168,3.569,30,2,32,113.0,21.428571428571427
2293506562,2023-05-25 01:15:23+00:00,expert,14.905,72.538,False,30,146,2.0127,41,3,44,68.0,20.54794520547945
2293492280,2023-05-25 01:07:09+00:00,expert,43.449,81.351,False,94,176,2.1635,122,5,127,74.0,53.40909090909091
2293491202,2023-05-25 01:05:17+00:00,expert,30.871,73.615,False,65,155,2.1055,87,7,94,69.0,41.935483870967744
2293483137,2023-05-25 00:59:15+00:00,expert,34.151,83.825,False,77,189,2.2547,89,4,93,83.0,40.74074074074074
2293473539,2023-05-25 00:53:00+00:00,expert,27.406,78.232,False,55,157,2.0069,82,2,84,65.0,35.03184713375796
2293469674,2023-05-25 00:50:38+00:00,expert,35.352,88.932,False,64,161,1.8104,95,8,103,62.0,39.75155279503105
2293467917,2023-05-25 00:49:27+00:00,expert,26.056,74.446,False,56,160,2.1492,73,2,75,75.0,35.0
2293463594,2023-05-25 00:46:12+00:00,expert,56.151,66.586,False,113,134,2.0124,160,5,165,68.0,84.32835820895522
2293462673,2023-05-25 00:45:34+00:00,expert,31.949,69.164,False,91,197,2.8483,88,8,96,95.0,46.192893401015226
2293461557,2023-05-25 00:45:11+00:00,expert,17.97,89.85,False,36,180,2.0033,50,6,56,64.0,20.0
2293455996,2023-05-25 00:40:59+00:00,expert,12.684,51.664,False,41,167,3.2324,35,3,38,108.0,24.550898203592812
