game-id,game-timestamp,difficulty,elapsed-time,estimated-time,board-solved,completed-3bv,board-3bv,game-3bvps,useful-clicks,wasted-clicks,total-clicks,efficiency,solve-percentage
2358451094,2023-06-16 06:30:01+00:00,expert,20.503,79.338,False,46,178,2.2436,55,2,57,81.0,25.842696629213485
2358451092,2023-06-16 06:29:59+00:00,expert,1.373,113.273,False,2,165,1.4567,4,0,4,50.0,1.2121212121212122
2358450127,2023-06-16 06:29:53+00:00,expert,4.49,105.836,False,7,165,1.559,14,1,15,47.0,4.242424242424243
2358447721,2023-06-16 06:28:32+00:00,expert,63.148,90.416,False,132,189,2.0903,163,13,176,75.0,69.84126984126983
2358447717,2023-06-16 06:28:28+00:00,expert,3.025,79.028,False,8,209,2.6446,8,0,8,100.0,3.827751196172249
2358447715,2023-06-16 06:28:27+00:00,expert,0.152,-1.0,False,0,197,,2,0,2,0.0,0.0
2358447713,2023-06-16 06:28:26+00:00,expert,0.137,-1.0,False,1,157,7.2993,2,0,2,50.0,0.6369426751592357
2358446017,2023-06-16 06:27:40+00:00,expert,39.948,74.959,False,89,167,2.2279,97,8,105,85.0,53.293413173652695
2358445727,2023-06-16 06:27:26+00:00,expert,12.99,116.91,False,19,171,1.4627,33,5,38,50.0,11.11111111111111
2358445102,2023-06-16 06:27:23+00:00,expert,2.021,132.712,False,3,197,1.4844,7,1,8,38.0,1.5228426395939088
2358444069,2023-06-16 06:26:56+00:00,expert,24.291,97.787,False,39,157,1.6055,63,3,66,59.0,24.840764331210192
2358443196,2023-06-16 06:26:44+00:00,expert,9.896,71.628,False,21,152,2.1221,29,1,30,70.0,13.815789473684212
2358430089,2023-06-16 06:21:55+00:00,expert,14.444,82.471,False,31,177,2.1462,37,4,41,76.0,17.51412429378531
2358426634,2023-06-16 06:20:48+00:00,expert,63.333,85.993,False,109,148,1.7211,155,14,169,64.0,73.64864864864865
2358413157,2023-06-16 06:14:43+00:00,expert,0.151,-1.0,False,1,203,6.6225,2,0,2,50.0,0.49261083743842365
2358413158,2023-06-16 06:14:43+00:00,expert,18.523,81.86,False,31,137,1.6736,50,2,52,60.0,22.62773722627737
2358413156,2023-06-16 06:14:41+00:00,expert,0.667,-1.0,False,1,128,1.4992,3,0,3,33.0,0.78125
2358412922,2023-06-16 06:14:24+00:00,expert,15.127,94.684,False,27,169,1.7849,41,5,46,59.0,15.976331360946746
2358412234,2023-06-16 06:14:20+00:00,expert,2.762,170.323,False,3,185,1.0862,7,2,9,33.0,1.6216216216216217
2358412231,2023-06-16 06:14:19+00:00,expert,0.137,-1.0,False,1,185,7.2993,2,0,2,50.0,0.5405405405405406
2358382599,2023-06-16 06:02:55+00:00,expert,37.712,69.063,False,83,152,2.2009,98,10,108,77.0,54.60526315789473
2358380115,2023-06-16 06:02:35+00:00,expert,15.985,94.97,False,34,202,2.127,50,0,50,68.0,16.831683168316832
2358380114,2023-06-16 06:02:34+00:00,expert,0.546,-1.0,False,1,177,1.8315,3,0,3,33.0,0.5649717514124294
2358379424,2023-06-16 06:02:26+00:00,expert,6.248,111.839,False,10,179,1.6005,17,6,23,43.0,5.58659217877095
2358379417,2023-06-16 06:01:51+00:00,expert,32.85,75.641,False,76,175,2.3135,94,3,97,78.0,43.42857142857143
2358379416,2023-06-16 06:01:50+00:00,expert,0.734,-1.0,False,1,172,1.3624,3,0,3,33.0,0.5813953488372093
2358379415,2023-06-16 06:01:49+00:00,expert,0.176,-1.0,False,1,174,5.6818,2,0,2,50.0,0.5747126436781609
2358377876,2023-06-16 06:01:37+00:00,expert,9.71,110.694,False,15,171,1.5448,25,5,30,50.0,8.771929824561402
2358372252,2023-06-16 05:58:21+00:00,expert,39.533,91.189,False,75,173,1.8971,109,13,122,61.0,43.35260115606936
2358372251,2023-06-16 05:58:17+00:00,expert,2.678,83.911,False,6,188,2.2405,8,1,9,67.0,3.1914893617021276
2358372250,2023-06-16 05:58:15+00:00,expert,1.445,51.442,False,5,178,3.4602,6,0,6,83.0,2.8089887640449436
2358371460,2023-06-16 05:58:12+00:00,expert,1.66,149.4,False,2,180,1.2048,6,0,6,33.0,1.1111111111111112
2358371458,2023-06-16 05:58:10+00:00,expert,1.227,-1.0,False,1,141,0.815,6,0,6,17.0,0.7092198581560284
2358371454,2023-06-16 05:58:07+00:00,expert,1.776,107.744,False,3,182,1.6892,6,1,7,43.0,1.6483516483516485
2358370911,2023-06-16 05:58:01+00:00,expert,5.448,97.569,False,11,197,2.0191,17,1,18,61.0,5.583756345177665
2358370910,2023-06-16 05:57:58+00:00,expert,1.764,45.864,False,7,182,3.9683,8,1,9,78.0,3.8461538461538463
2358370909,2023-06-16 05:57:51+00:00,expert,5.138,74.267,False,11,159,2.1409,18,1,19,58.0,6.918238993710692
2358370908,2023-06-16 05:57:49+00:00,expert,0.593,49.812,False,2,168,3.3727,3,0,3,67.0,1.1904761904761905
2358370907,2023-06-16 05:57:46+00:00,expert,2.281,58.654,False,7,180,3.0688,9,0,9,78.0,3.888888888888889
2358368806,2023-06-16 05:57:05+00:00,expert,30.13,82.548,False,73,200,2.4228,87,3,90,81.0,36.5
2358368804,2023-06-16 05:57:04+00:00,expert,0.583,49.555,False,2,170,3.4305,3,0,3,67.0,1.1764705882352942
2358366631,2023-06-16 05:55:49+00:00,expert,66.057,82.571,False,140,175,2.1194,181,15,196,71.0,80.0
2358366630,2023-06-16 05:55:48+00:00,expert,0.601,-1.0,False,1,176,1.6639,3,0,3,33.0,0.5681818181818182
2358366628,2023-06-16 05:55:46+00:00,expert,0.724,-1.0,False,1,186,1.3812,3,0,3,33.0,0.5376344086021506
2358366627,2023-06-16 05:55:44+00:00,expert,1.872,64.584,False,6,207,3.2051,7,0,7,86.0,2.898550724637681
2358365398,2023-06-16 05:55:42+00:00,expert,0.179,-1.0,False,0,199,,2,0,2,0.0,0.0
2358365393,2023-06-16 05:55:32+00:00,expert,7.319,56.112,False,24,184,3.2791,24,1,25,96.0,13.043478260869565
2358364992,2023-06-16 05:55:28+00:00,expert,2.647,154.408,False,3,175,1.1334,9,1,10,30.0,1.7142857142857144
2358364987,2023-06-16 05:55:18+00:00,expert,0.158,-1.0,False,1,172,6.3291,2,0,2,50.0,0.5813953488372093
2358364213,2023-06-16 05:55:13+00:00,expert,0.181,-1.0,False,1,163,5.5249,2,0,2,50.0,0.6134969325153374
2358364211,2023-06-16 05:55:12+00:00,expert,0.154,-1.0,False,0,175,,2,0,2,0.0,0.0
2358364209,2023-06-16 05:55:11+00:00,expert,0.543,-1.0,False,1,185,1.8416,2,0,2,50.0,0.5405405405405406
2358363289,2023-06-16 05:54:21+00:00,expert,41.237,81.547,False,89,176,2.1583,107,11,118,75.0,50.56818181818182
2358363288,2023-06-16 05:54:20+00:00,expert,0.166,-1.0,False,0,140,,2,0,2,0.0,0.0
2358363287,2023-06-16 05:54:19+00:00,expert,0.131,-1.0,False,1,133,7.6336,2,0,2,50.0,0.7518796992481203
2358358736,2023-06-16 05:52:19+00:00,expert,87.824,-1.0,True,166,166,1.8901,218,28,246,67.0,100.0
2358358735,2023-06-16 05:52:17+00:00,expert,0.655,59.278,False,2,181,3.0534,3,0,3,67.0,1.1049723756906076
2358358733,2023-06-16 05:52:16+00:00,expert,0.522,-1.0,False,1,138,1.9157,2,0,2,50.0,0.7246376811594203
2358356963,2023-06-16 05:52:13+00:00,expert,2.14,56.251,False,7,184,3.271,8,0,8,88.0,3.804347826086957
2358356962,2023-06-16 05:52:11+00:00,expert,0.557,-1.0,False,1,203,1.7953,3,0,3,33.0,0.49261083743842365
2358352934,2023-06-16 05:50:00+00:00,expert,43.348,77.337,False,88,157,2.0301,117,10,127,69.0,56.05095541401274
2358352025,2023-06-16 05:49:59+00:00,expert,0.701,-1.0,False,1,153,1.4265,3,0,3,33.0,0.6535947712418301
2358352023,2023-06-16 05:49:55+00:00,expert,0.764,-1.0,False,1,169,1.3089,3,0,3,33.0,0.591715976331361
2358351026,2023-06-16 05:49:05+00:00,expert,41.559,77.3,False,100,186,2.4062,111,11,122,82.0,53.76344086021505
2358351025,2023-06-16 05:49:03+00:00,expert,0.492,52.89,False,2,215,4.065,3,0,3,67.0,0.9302325581395349
2358348668,2023-06-16 05:48:16+00:00,expert,28.109,78.133,False,59,164,2.099,83,4,87,68.0,35.97560975609756
2358346395,2023-06-16 05:47:21+00:00,expert,24.654,60.115,False,73,178,2.961,67,2,69,106.0,41.01123595505618
2358346391,2023-06-16 05:47:17+00:00,expert,0.698,-1.0,False,1,176,1.4327,3,0,3,33.0,0.5681818181818182
2358340880,2023-06-16 05:44:59+00:00,expert,18.7,90.667,False,33,160,1.7647,48,5,53,62.0,20.625
2358338849,2023-06-16 05:43:50+00:00,expert,27.698,68.352,False,62,153,2.2384,77,1,78,79.0,40.52287581699346
2358336918,2023-06-16 05:43:09+00:00,expert,20.81,127.172,False,27,165,1.2975,52,4,56,48.0,16.363636363636363
2358336915,2023-06-16 05:43:08+00:00,expert,0.548,-1.0,False,1,158,1.8248,2,0,2,50.0,0.6329113924050633
2358336315,2023-06-16 05:43:01+00:00,expert,1.976,-1.0,False,1,164,0.5061,3,5,8,13.0,0.6097560975609756
2358335146,2023-06-16 05:42:44+00:00,expert,0.531,-1.0,False,1,146,1.8832,2,0,2,50.0,0.684931506849315
2358334519,2023-06-16 05:42:20+00:00,expert,12.607,111.662,False,21,186,1.6657,34,6,40,53.0,11.29032258064516
2358334517,2023-06-16 05:42:19+00:00,expert,0.179,-1.0,False,1,173,5.5866,2,0,2,50.0,0.5780346820809248
2358333906,2023-06-16 05:41:53+00:00,expert,10.253,76.898,False,24,180,2.3408,24,3,27,89.0,13.333333333333334
2358333902,2023-06-16 05:41:48+00:00,expert,1.829,167.354,False,2,183,1.0935,5,0,5,40.0,1.092896174863388
2358029351,2023-06-16 03:05:20+00:00,expert,40.673,102.593,False,67,169,1.6473,97,10,107,63.0,39.64497041420118
2358029350,2023-06-16 03:05:18+00:00,expert,0.144,-1.0,False,1,213,6.9444,2,0,2,50.0,0.4694835680751174
2358009050,2023-06-16 02:52:18+00:00,expert,33.195,83.221,False,71,178,2.1389,85,7,92,77.0,39.8876404494382
2357997015,2023-06-16 02:46:15+00:00,expert,43.814,79.696,False,116,211,2.6476,126,10,136,85.0,54.976303317535546
2357997011,2023-06-16 02:46:13+00:00,expert,0.541,-1.0,False,1,144,1.8484,3,0,3,33.0,0.6944444444444444
2357996540,2023-06-16 02:45:59+00:00,expert,2.704,98.02,False,4,145,1.4793,9,1,10,40.0,2.7586206896551726
2357996539,2023-06-16 02:45:58+00:00,expert,0.543,45.069,False,2,166,3.6832,3,0,3,67.0,1.2048192771084338
2357996191,2023-06-16 02:45:57+00:00,expert,0.576,48.96,False,2,170,3.4722,3,0,3,67.0,1.1764705882352942
2357996189,2023-06-16 02:45:55+00:00,expert,0.736,-1.0,False,1,209,1.3587,3,0,3,33.0,0.4784688995215311
2357996188,2023-06-16 02:45:53+00:00,expert,0.606,-1.0,False,1,196,1.6502,3,0,3,33.0,0.5102040816326531
2357993937,2023-06-16 02:45:09+00:00,expert,33.128,86.034,False,67,174,2.0225,100,6,106,63.0,38.50574712643678
2357993934,2023-06-16 02:45:06+00:00,expert,1.869,87.376,False,4,187,2.1402,7,0,7,57.0,2.13903743315508
2357993933,2023-06-16 02:45:03+00:00,expert,1.057,63.42,False,3,180,2.8382,5,0,5,60.0,1.6666666666666667
2357993492,2023-06-16 02:44:45+00:00,expert,0.481,-1.0,False,0,153,,2,0,2,0.0,0.0
2357992778,2023-06-16 02:44:00+00:00,expert,42.47,90.48,False,69,147,1.6247,115,8,123,56.0,46.93877551020408
2357991473,2023-06-16 02:43:21+00:00,expert,27.763,74.839,False,69,186,2.4853,81,2,83,83.0,37.096774193548384
2357965451,2023-06-16 02:29:35+00:00,expert,23.736,78.511,False,52,172,2.1908,67,1,68,76.0,30.23255813953488
2357965450,2023-06-16 02:29:33+00:00,expert,0.551,38.846,False,2,141,3.6298,3,0,3,67.0,1.4184397163120568
2357965448,2023-06-16 02:29:31+00:00,expert,0.532,53.2,False,2,200,3.7594,3,0,3,67.0,1.0
2357756247,2023-06-16 00:28:16+00:00,expert,14.701,93.456,False,28,178,1.9046,33,12,45,62.0,15.730337078651685
2357756246,2023-06-16 00:28:13+00:00,expert,0.518,-1.0,False,1,170,1.9305,3,0,3,33.0,0.5882352941176471
2357749039,2023-06-16 00:22:43+00:00,expert,43.188,71.98,False,84,140,1.945,114,10,124,68.0,60.0
2357749035,2023-06-16 00:22:41+00:00,expert,0.875,80.063,False,2,183,2.2857,4,0,4,50.0,1.092896174863388
2357748792,2023-06-16 00:22:36+00:00,expert,2.68,113.23,False,4,169,1.4925,7,1,8,50.0,2.366863905325444
2357748791,2023-06-16 00:22:35+00:00,expert,0.171,-1.0,False,1,239,5.848,2,0,2,50.0,0.41841004184100417
2357748789,2023-06-16 00:22:34+00:00,expert,0.16,-1.0,False,0,169,,2,0,2,0.0,0.0
2357748307,2023-06-16 00:22:33+00:00,expert,0.16,-1.0,False,1,194,6.25,2,0,2,50.0,0.5154639175257731
2357748304,2023-06-16 00:22:29+00:00,expert,0.16,-1.0,False,0,195,,2,0,2,0.0,0.0
2357748305,2023-06-16 00:22:29+00:00,expert,3.017,103.785,False,5,172,1.6573,8,0,8,63.0,2.9069767441860463
2357746799,2023-06-16 00:21:18+00:00,expert,64.45,96.675,False,112,168,1.7378,163,10,173,65.0,66.66666666666666
2357746597,2023-06-16 00:20:56+00:00,expert,19.593,98.509,False,36,181,1.8374,56,0,56,64.0,19.88950276243094
2357746595,2023-06-16 00:20:54+00:00,expert,1.144,90.948,False,2,159,1.7483,4,0,4,50.0,1.257861635220126
2357746594,2023-06-16 00:20:53+00:00,expert,0.607,54.327,False,2,179,3.2949,3,0,3,67.0,1.1173184357541899
2357746342,2023-06-16 00:20:46+00:00,expert,5.961,90.791,False,13,198,2.1808,18,1,19,68.0,6.565656565656567
2357746339,2023-06-16 00:20:44+00:00,expert,0.619,40.648,False,3,197,4.8465,5,0,5,60.0,1.5228426395939088
2357746029,2023-06-16 00:20:37+00:00,expert,6.114,82.817,False,11,149,1.7991,16,2,18,61.0,7.38255033557047
2357746026,2023-06-16 00:20:35+00:00,expert,0.743,-1.0,False,1,162,1.3459,3,0,3,33.0,0.6172839506172839
2357745294,2023-06-16 00:20:23+00:00,expert,8.505,73.928,False,26,226,3.057,29,1,30,87.0,11.504424778761061
2357740933,2023-06-16 00:17:53+00:00,expert,23.017,83.143,False,49,177,2.1289,57,10,67,73.0,27.683615819209038
2357740931,2023-06-16 00:17:52+00:00,expert,0.216,-1.0,False,1,166,4.6296,2,1,3,33.0,0.6024096385542169
2357740263,2023-06-16 00:16:45+00:00,expert,64.518,81.635,False,147,186,2.2784,173,6,179,82.0,79.03225806451613
2357740262,2023-06-16 00:16:44+00:00,expert,0.575,40.825,False,2,142,3.4783,3,0,3,67.0,1.4084507042253522
2357740254,2023-06-16 00:16:38+00:00,expert,4.253,70.411,False,9,149,2.1162,12,1,13,69.0,6.0402684563758395
2357739966,2023-06-16 00:16:36+00:00,expert,0.693,-1.0,False,1,189,1.443,3,0,3,33.0,0.5291005291005291
2357739961,2023-06-16 00:16:31+00:00,expert,4.029,50.027,False,12,149,2.9784,13,0,13,92.0,8.053691275167784
2357739742,2023-06-16 00:16:30+00:00,expert,0.595,48.493,False,2,163,3.3613,3,0,3,67.0,1.2269938650306749
2357739741,2023-06-16 00:16:28+00:00,expert,1.208,99.056,False,2,164,1.6556,5,0,5,40.0,1.2195121951219512
2357738618,2023-06-16 00:15:38+00:00,expert,18.03,79.429,False,37,163,2.0521,54,2,56,66.0,22.699386503067483
2357738615,2023-06-16 00:15:37+00:00,expert,0.691,-1.0,False,1,151,1.4472,3,0,3,33.0,0.6622516556291391
2357738404,2023-06-16 00:15:30+00:00,expert,5.439,107.571,False,9,178,1.6547,15,0,15,60.0,5.056179775280898
2357738184,2023-06-16 00:15:08+00:00,expert,19.992,86.783,False,44,191,2.2009,54,4,58,76.0,23.036649214659686
2357737819,2023-06-16 00:14:44+00:00,expert,21.479,89.912,False,43,180,2.002,61,1,62,69.0,23.88888888888889
2357737817,2023-06-16 00:14:43+00:00,expert,0.166,-1.0,False,1,155,6.0241,2,0,2,50.0,0.6451612903225806
2357737813,2023-06-16 00:14:40+00:00,expert,1.965,70.347,False,5,179,2.5445,7,0,7,71.0,2.793296089385475
2357737441,2023-06-16 00:14:39+00:00,expert,0.644,59.892,False,2,186,3.1056,3,0,3,67.0,1.0752688172043012
2357737315,2023-06-16 00:14:32+00:00,expert,4.323,99.429,False,8,184,1.8506,14,1,15,53.0,4.3478260869565215
2357737023,2023-06-16 00:14:23+00:00,expert,8.021,91.316,False,13,148,1.6207,22,3,25,52.0,8.783783783783784
2357737021,2023-06-16 00:14:21+00:00,expert,0.712,-1.0,False,1,177,1.4045,2,0,2,50.0,0.5649717514124294
2357736912,2023-06-16 00:14:16+00:00,expert,4.002,116.058,False,8,232,1.999,10,1,11,73.0,3.4482758620689653
2357736907,2023-06-16 00:14:13+00:00,expert,2.404,82.137,False,6,205,2.4958,8,1,9,67.0,2.9268292682926833
2357736672,2023-06-16 00:14:05+00:00,expert,6.359,73.583,False,14,162,2.2016,15,1,16,88.0,8.641975308641975
2357733445,2023-06-16 00:11:56+00:00,expert,71.459,-1.0,True,118,118,1.6513,185,19,204,58.0,100.0
2357733308,2023-06-16 00:11:55+00:00,expert,0.16,-1.0,False,1,192,6.25,2,0,2,50.0,0.5208333333333333
2357733306,2023-06-16 00:11:52+00:00,expert,2.164,141.381,False,3,196,1.3863,7,1,8,38.0,1.530612244897959
2357733305,2023-06-16 00:11:50+00:00,expert,1.353,121.77,False,2,180,1.4782,6,0,6,33.0,1.1111111111111112
2357731800,2023-06-16 00:11:13+00:00,expert,0.883,-1.0,False,1,151,1.1325,3,0,3,33.0,0.6622516556291391
2357730623,2023-06-16 00:10:11+00:00,expert,56.98,83.794,False,136,200,2.3868,158,6,164,83.0,68.0
2357730622,2023-06-16 00:10:09+00:00,expert,0.564,-1.0,False,1,184,1.7731,3,0,3,33.0,0.5434782608695652
2357730617,2023-06-16 00:10:03+00:00,expert,5.694,61.495,False,15,162,2.6344,16,1,17,88.0,9.25925925925926
2357730616,2023-06-16 00:10:02+00:00,expert,0.152,-1.0,False,0,167,,2,0,2,0.0,0.0
2357729663,2023-06-16 00:09:39+00:00,expert,20.624,79.488,False,48,185,2.3274,54,3,57,84.0,25.945945945945947
2357729662,2023-06-16 00:09:33+00:00,expert,5.316,74.424,False,13,182,2.4454,15,1,16,81.0,7.142857142857142
2357729659,2023-06-16 00:09:31+00:00,expert,1.496,94.248,False,3,189,2.0053,5,1,6,50.0,1.5873015873015872
2357729175,2023-06-16 00:09:22+00:00,expert,7.294,87.042,False,15,179,2.0565,20,3,23,65.0,8.379888268156424
2357729173,2023-06-16 00:09:21+00:00,expert,0.152,-1.0,False,0,200,,2,0,2,0.0,0.0
2357729172,2023-06-16 00:09:20+00:00,expert,0.152,-1.0,False,1,179,6.5789,2,0,2,50.0,0.5586592178770949
2357729170,2023-06-16 00:09:19+00:00,expert,0.617,47.201,False,2,153,3.2415,3,0,3,67.0,1.3071895424836601
2357726558,2023-06-16 00:06:42+00:00,expert,0.572,-1.0,False,1,168,1.7483,2,0,2,50.0,0.5952380952380952
2357725806,2023-06-16 00:06:11+00:00,expert,30.156,78.406,False,70,182,2.3213,82,7,89,79.0,38.46153846153847
2357725802,2023-06-16 00:06:09+00:00,expert,0.605,59.593,False,2,197,3.3058,3,0,3,67.0,1.015228426395939
2357725497,2023-06-16 00:06:00+00:00,expert,7.702,168.588,False,9,197,1.1685,21,0,21,43.0,4.568527918781726
2357725084,2023-06-16 00:05:58+00:00,expert,0.889,-1.0,False,1,176,1.1249,5,0,5,20.0,0.5681818181818182
2357725082,2023-06-16 00:05:57+00:00,expert,0.318,-1.0,False,1,176,3.1447,3,0,3,33.0,0.5681818181818182
2357725076,2023-06-16 00:05:50+00:00,expert,5.506,54.667,False,14,139,2.5427,18,0,18,78.0,10.071942446043165
2357724963,2023-06-16 00:05:47+00:00,expert,1.455,120.765,False,2,166,1.3746,4,1,5,40.0,1.2048192771084338
2357724959,2023-06-16 00:05:46+00:00,expert,0.539,-1.0,False,1,189,1.8553,2,0,2,50.0,0.5291005291005291
2357724957,2023-06-16 00:05:45+00:00,expert,0.141,-1.0,False,1,186,7.0922,2,0,2,50.0,0.5376344086021506
2357721850,2023-06-16 00:03:46+00:00,expert,46.183,74.045,False,121,194,2.62,123,8,131,92.0,62.371134020618555
2357721849,2023-06-16 00:03:45+00:00,expert,0.549,-1.0,False,1,125,1.8215,2,0,2,50.0,0.8
2357721848,2023-06-16 00:03:44+00:00,expert,0.567,53.865,False,2,190,3.5273,3,0,3,67.0,1.0526315789473684
2357721847,2023-06-16 00:03:43+00:00,expert,0.162,-1.0,False,1,157,6.1728,2,0,2,50.0,0.6369426751592357
2357721846,2023-06-16 00:03:42+00:00,expert,0.724,-1.0,False,1,158,1.3812,3,0,3,33.0,0.6329113924050633
2357721056,2023-06-16 00:02:20+00:00,expert,66.061,74.904,False,127,144,1.9225,181,18,199,64.0,88.19444444444444
2357720861,2023-06-16 00:02:17+00:00,expert,1.602,51.264,False,7,224,4.3695,10,0,10,70.0,3.125
2357720303,2023-06-16 00:02:11+00:00,expert,4.829,79.679,False,10,165,2.0708,14,0,14,71.0,6.0606060606060606
2357720046,2023-06-16 00:01:57+00:00,expert,11.768,143.177,False,12,146,1.0197,29,6,35,34.0,8.21917808219178
2357718967,2023-06-16 00:01:17+00:00,expert,38.415,75.49,False,86,169,2.2387,107,4,111,77.0,50.887573964497044
2357718964,2023-06-16 00:01:15+00:00,expert,1.408,82.603,False,3,176,2.1307,5,0,5,60.0,1.7045454545454544
2357718960,2023-06-16 00:01:06+00:00,expert,6.787,78.834,False,13,151,1.9154,19,0,19,68.0,8.609271523178808
2357718223,2023-06-16 00:01:00+00:00,expert,5.623,126.518,False,8,180,1.4227,16,2,18,44.0,4.444444444444445
2357718221,2023-06-16 00:00:59+00:00,expert,0.138,-1.0,False,0,190,,2,0,2,0.0,0.0
2357717889,2023-06-16 00:00:57+00:00,expert,0.718,-1.0,False,1,152,1.3928,3,0,3,33.0,0.6578947368421052
2357714614,2023-06-15 23:58:04+00:00,expert,8.19,117.117,False,10,143,1.221,23,1,24,42.0,6.993006993006993
2357713819,2023-06-15 23:57:27+00:00,expert,34.513,81.895,False,59,140,1.7095,91,5,96,61.0,42.142857142857146
2357713818,2023-06-15 23:57:24+00:00,expert,1.124,-1.0,False,1,154,0.8897,3,1,4,25.0,0.6493506493506493
2357713459,2023-06-15 23:56:49+00:00,expert,5.329,97.698,False,9,165,1.6889,16,1,17,53.0,5.454545454545454
2357713458,2023-06-15 23:56:48+00:00,expert,0.146,-1.0,False,1,156,6.8493,2,0,2,50.0,0.641025641025641
2357713457,2023-06-15 23:56:47+00:00,expert,0.339,28.646,False,2,169,5.8997,3,0,3,67.0,1.183431952662722
2357713456,2023-06-15 23:56:45+00:00,expert,1.285,-1.0,False,1,144,0.7782,4,1,5,20.0,0.6944444444444444
2357713129,2023-06-15 23:56:38+00:00,expert,5.618,76.491,False,13,177,2.314,14,2,16,81.0,7.344632768361582
2357712724,2023-06-15 23:55:57+00:00,expert,39.384,91.076,False,80,185,2.0313,103,5,108,74.0,43.24324324324324
2357634913,2023-06-15 22:54:05+00:00,expert,30.999,88.646,False,57,163,1.8388,84,5,89,64.0,34.96932515337423
2357634911,2023-06-15 22:54:03+00:00,expert,0.723,-1.0,False,1,167,1.3831,3,0,3,33.0,0.5988023952095809
2357634907,2023-06-15 22:54:02+00:00,expert,0.592,-1.0,False,1,172,1.6892,3,0,3,33.0,0.5813953488372093
2357634614,2023-06-15 22:54:00+00:00,expert,0.614,-1.0,False,1,190,1.6287,3,0,3,33.0,0.5263157894736842
2357634611,2023-06-15 22:53:58+00:00,expert,1.253,-1.0,False,1,160,0.7981,5,0,5,20.0,0.625
2357634177,2023-06-15 22:53:44+00:00,expert,12.338,108.896,False,23,203,1.8642,32,2,34,68.0,11.330049261083744
2357373695,2023-06-15 20:04:22+00:00,expert,49.03,78.239,False,94,150,1.9172,139,12,151,62.0,62.66666666666667
2357373692,2023-06-15 20:04:20+00:00,expert,0.678,56.274,False,2,166,2.9499,3,0,3,67.0,1.2048192771084338
2357373560,2023-06-15 20:04:08+00:00,expert,9.516,87.23,False,18,165,1.8916,29,1,30,60.0,10.909090909090908
2357372608,2023-06-15 20:04:06+00:00,expert,0.591,-1.0,False,1,199,1.692,3,0,3,33.0,0.5025125628140703
2357372604,2023-06-15 20:04:05+00:00,expert,0.597,47.462,False,2,159,3.3501,3,0,3,67.0,1.257861635220126
2357372601,2023-06-15 20:04:00+00:00,expert,2.461,86.135,False,5,175,2.0317,6,1,7,71.0,2.857142857142857
2357371514,2023-06-15 20:03:37+00:00,expert,18.509,77.562,False,42,176,2.2692,54,2,56,75.0,23.863636363636363
2357370732,2023-06-15 20:02:43+00:00,expert,0.271,-1.0,False,0,148,,2,0,2,0.0,0.0
2357368187,2023-06-15 20:01:30+00:00,expert,70.512,76.429,False,143,155,2.028,192,9,201,71.0,92.25806451612904
2357368186,2023-06-15 20:01:29+00:00,expert,0.534,56.07,False,2,210,3.7453,3,1,4,50.0,0.9523809523809524
2357368185,2023-06-15 20:01:28+00:00,expert,0.152,-1.0,False,1,177,6.5789,2,0,2,50.0,0.5649717514124294
2357368184,2023-06-15 20:01:27+00:00,expert,0.508,44.196,False,2,174,3.937,3,0,3,67.0,1.1494252873563218
2357368183,2023-06-15 20:01:26+00:00,expert,0.144,-1.0,False,1,196,6.9444,2,0,2,50.0,0.5102040816326531
2357368182,2023-06-15 20:01:25+00:00,expert,0.171,-1.0,False,1,172,5.848,2,0,2,50.0,0.5813953488372093
2357367760,2023-06-15 20:01:16+00:00,expert,6.719,63.3,False,19,179,2.8278,18,2,20,95.0,10.614525139664805
2357367757,2023-06-15 20:01:10+00:00,expert,1.885,68.488,False,6,218,3.183,7,0,7,86.0,2.7522935779816518
2357367283,2023-06-15 20:00:49+00:00,expert,10.893,59.348,False,29,158,2.6623,34,4,38,76.0,18.354430379746837
2357366855,2023-06-15 20:00:32+00:00,expert,2.494,125.947,False,4,202,1.6038,8,1,9,44.0,1.9801980198019802
2357347050,2023-06-15 19:49:57+00:00,expert,24.385,89.568,False,52,191,2.1325,73,4,77,68.0,27.225130890052355
2357344722,2023-06-15 19:48:15+00:00,expert,84.642,88.306,False,231,241,2.7291,234,10,244,95.0,95.850622406639
2357344721,2023-06-15 19:48:14+00:00,expert,0.142,-1.0,False,1,146,7.0423,2,0,2,50.0,0.684931506849315
2357344715,2023-06-15 19:48:11+00:00,expert,2.791,156.296,False,3,168,1.0749,10,0,10,30.0,1.7857142857142856
2357344713,2023-06-15 19:48:08+00:00,expert,1.439,58.639,False,4,163,2.7797,6,0,6,67.0,2.4539877300613497
2357343853,2023-06-15 19:48:07+00:00,expert,0.143,-1.0,False,1,168,6.993,2,0,2,50.0,0.5952380952380952
2357340799,2023-06-15 19:46:47+00:00,expert,9.689,93.257,False,24,231,2.477,28,3,31,77.0,10.38961038961039
2357340798,2023-06-15 19:46:46+00:00,expert,0.142,-1.0,False,1,162,7.0423,2,0,2,50.0,0.6172839506172839
2357340797,2023-06-15 19:46:45+00:00,expert,0.16,-1.0,False,1,186,6.25,2,0,2,50.0,0.5376344086021506
2357338770,2023-06-15 19:46:08+00:00,expert,32.958,74.477,False,77,174,2.3363,100,2,102,75.0,44.252873563218394
2357338766,2023-06-15 19:46:07+00:00,expert,0.549,-1.0,False,1,179,1.8215,3,0,3,33.0,0.5586592178770949
